Genome ID,Species,NDM,KPC,OXA,TEM,SHV,CTX_M,Efflux_Pump,Carbapenemase,Beta_lactamase
562.157538,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157539,Escherichia coli,1,0,0,0,0,0,0,0,1
562.15754,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157541,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157542,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157543,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157544,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157545,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157546,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157547,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157548,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157549,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157552,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157557,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157559,Escherichia coli,1,0,0,0,0,0,0,0,1
562.15756,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157563,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157565,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157566,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157567,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157568,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157569,Escherichia coli,1,0,0,0,0,0,0,0,1
562.15757,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157571,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157572,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157573,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157603,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157604,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157611,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157613,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157615,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157619,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157621,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157624,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157625,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157684,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157694,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157697,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157701,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157703,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157743,Escherichia coli,1,0,0,0,0,0,0,0,1
562.15775,Escherichia coli,1,0,0,0,0,0,0,0,1
562.15783,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157831,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157832,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157833,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157835,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157838,Escherichia coli,1,0,0,0,0,0,0,0,1
562.15784,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157841,Escherichia coli,1,0,0,0,0,0,0,0,1
562.15785,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157851,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157871,Escherichia coli,0,0,0,0,0,0,1,0,0
562.157908,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157909,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157911,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157924,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157925,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157927,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157935,Escherichia coli,1,0,0,0,0,0,0,0,1
562.15795,Escherichia coli,1,0,0,0,0,0,0,0,1
562.157951,Escherichia coli,1,0,0,0,0,0,0,0,1
562.158023,Escherichia coli,1,0,0,0,0,0,0,0,1
562.158034,Escherichia coli,1,0,0,0,0,0,0,0,1
562.158097,Escherichia coli,1,0,0,0,0,0,0,0,1
562.158099,Escherichia coli,1,0,0,0,0,0,0,0,1
562.158101,Escherichia coli,1,0,0,0,0,0,0,0,1
562.158103,Escherichia coli,1,0,0,0,0,0,0,0,1
562.158106,Escherichia coli,1,0,0,0,0,0,0,0,1
562.158107,Escherichia coli,1,0,0,0,0,0,0,0,1
562.15814,Escherichia coli,1,0,0,0,0,0,0,0,1
562.158143,Escherichia coli,1,0,0,0,0,0,0,0,1
562.158144,Escherichia coli,1,0,0,0,0,0,0,0,1
562.158175,Escherichia coli,1,0,0,0,0,0,0,0,1
562.158176,Escherichia coli,1,0,0,0,0,0,0,0,1
562.158177,Escherichia coli,1,0,0,0,0,0,0,0,1
562.158178,Escherichia coli,1,0,0,0,0,0,0,0,1
562.158179,Escherichia coli,1,0,0,0,0,0,0,0,1
562.158184,Escherichia coli,1,0,0,0,0,0,0,0,1
562.158186,Escherichia coli,1,0,0,0,0,0,0,0,1
562.158187,Escherichia coli,1,0,0,0,0,0,0,0,1
562.158189,Escherichia coli,1,0,0,0,0,0,0,0,1
562.158247,Escherichia coli,1,0,0,0,0,0,0,0,1
562.158255,Escherichia coli,1,0,0,0,0,0,0,0,1
562.158256,Escherichia coli,1,0,0,0,0,0,0,0,1
562.158257,Escherichia coli,1,0,0,0,0,0,0,0,1
562.158258,Escherichia coli,1,0,0,0,0,0,0,0,1
562.158261,Escherichia coli,1,0,0,0,0,0,0,0,1
562.158264,Escherichia coli,0,0,0,0,0,0,1,0,0
562.158265,Escherichia coli,0,0,0,0,0,0,1,0,0
562.158378,Escherichia coli,1,0,0,0,0,0,0,0,1
562.158425,Escherichia coli,1,0,0,0,0,0,0,0,1
562.158491,Escherichia coli,1,0,0,0,0,0,0,0,1
562.158502,Escherichia coli,1,0,0,0,0,0,0,0,1
562.158597,Escherichia coli,1,0,0,0,0,0,0,0,1
562.158602,Escherichia coli,1,0,0,0,0,0,0,0,1
562.158603,Escherichia coli,1,0,0,0,0,0,0,0,1
562.158615,Escherichia coli,1,0,0,0,0,0,0,0,1
562.158616,Escherichia coli,1,0,0,0,0,0,0,0,1
562.158617,Escherichia coli,1,0,0,0,0,0,0,0,1
562.158619,Escherichia coli,1,0,0,0,0,0,0,0,1
562.15863,Escherichia coli,1,0,0,0,0,0,0,0,1
562.158633,Escherichia coli,1,0,0,0,0,0,0,0,1
562.158634,Escherichia coli,1,0,0,0,0,0,0,0,1
562.158675,Escherichia coli,1,0,0,0,0,0,0,0,1
562.158676,Escherichia coli,1,0,0,0,0,0,0,0,1
562.158677,Escherichia coli,1,0,0,0,0,0,0,0,1
562.158692,Escherichia coli,1,0,0,0,0,0,0,0,1
562.158711,Escherichia coli,1,0,0,0,0,0,0,0,1
562.16025,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160254,Escherichia coli,1,0,0,0,0,0,0,0,1
562.16027,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160271,Escherichia coli,1,0,0,0,0,0,0,0,1
562.16028,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160316,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160318,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160319,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160327,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160328,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160387,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160391,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160396,Escherichia coli,1,0,0,0,0,0,0,0,1
562.16041,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160415,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160416,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160417,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160418,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160419,Escherichia coli,1,0,0,0,0,0,0,0,1
562.16042,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160421,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160422,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160424,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160425,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160426,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160427,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160428,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160429,Escherichia coli,1,0,0,0,0,0,0,0,1
562.16043,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160431,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160432,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160433,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160434,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160435,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160436,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160437,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160438,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160439,Escherichia coli,1,0,0,0,0,0,0,0,1
562.16044,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160441,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160442,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160443,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160444,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160445,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160446,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160447,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160448,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160449,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160518,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160519,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160523,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160524,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160525,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160526,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160527,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160528,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160532,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160559,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160564,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160565,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160566,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160594,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160596,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160603,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160605,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160606,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160612,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160616,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160619,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160623,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160624,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160625,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160627,Escherichia coli,1,0,0,0,0,0,0,0,1
562.16063,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160632,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160634,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160635,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160636,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160637,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160638,Escherichia coli,1,0,0,0,0,0,0,0,1
562.16064,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160644,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160652,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160653,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160654,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160656,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160658,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160669,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160671,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160674,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160675,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160678,Escherichia coli,1,0,0,0,0,0,0,0,1
562.16068,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160686,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160687,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160688,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160695,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160696,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160697,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160698,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160699,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160702,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160703,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160706,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160715,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160716,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160721,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160723,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160724,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160725,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160726,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160727,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160732,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160733,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160736,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160737,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160738,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160739,Escherichia coli,1,0,0,0,0,0,0,0,1
562.16074,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160741,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160742,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160744,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160745,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160746,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160748,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160749,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160751,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160752,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160754,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160755,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160756,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160758,Escherichia coli,1,0,0,0,0,0,0,0,1
562.16076,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160761,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160762,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160763,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160766,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160768,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160769,Escherichia coli,1,0,0,0,0,0,0,0,1
562.16077,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160771,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160772,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160774,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160775,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160776,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160777,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160778,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160781,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160789,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160794,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160795,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160796,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160797,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160798,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160801,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160804,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160805,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160806,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160807,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160808,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160811,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160819,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160821,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160822,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160823,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160828,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160829,Escherichia coli,1,0,0,0,0,0,0,0,1
562.16083,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160831,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160833,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160835,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160839,Escherichia coli,1,0,0,0,0,0,0,0,1
562.16084,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160845,Escherichia coli,1,0,0,0,0,0,0,0,1
562.16085,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160851,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160853,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160855,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160856,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160857,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160858,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160862,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160867,Escherichia coli,1,0,0,0,0,0,0,0,1
562.16087,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160873,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160874,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160875,Escherichia coli,1,0,0,0,0,0,0,0,1
562.16088,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160883,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160887,Escherichia coli,1,0,0,0,0,0,0,0,1
562.16089,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160891,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160894,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160897,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160898,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160899,Escherichia coli,1,0,0,0,0,0,0,0,1
562.1609,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160902,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160903,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160905,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160907,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160908,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160909,Escherichia coli,1,0,0,0,0,0,0,0,1
562.16091,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160912,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160913,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160914,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160915,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160916,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160917,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160918,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160919,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160924,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160925,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160926,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160928,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160939,Escherichia coli,1,0,0,0,0,0,0,0,1
562.16094,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160941,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160942,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160944,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160946,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160949,Escherichia coli,1,0,0,0,0,0,0,0,1
562.16095,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160951,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160952,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160956,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160957,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160958,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160959,Escherichia coli,1,0,0,0,0,0,0,0,1
562.16096,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160962,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160966,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160967,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160968,Escherichia coli,1,0,0,0,0,0,0,0,1
562.160969,Escherichia coli,1,0,0,0,0,0,0,0,1
562.16097,Escherichia coli,1,0,0,0,0,0,0,0,1
562.16099,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161068,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161069,Escherichia coli,1,0,0,0,0,0,0,0,1
562.16107,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161071,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161074,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161075,Escherichia coli,1,0,0,0,0,0,0,0,1
562.16108,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161081,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161082,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161083,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161084,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161085,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161086,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161088,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161089,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161091,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161092,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161094,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161095,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161097,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161098,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161099,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161102,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161104,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161105,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161106,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161108,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161109,Escherichia coli,1,0,0,0,0,0,0,0,1
562.16111,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161111,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161112,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161114,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161115,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161116,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161117,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161118,Escherichia coli,1,0,0,0,0,0,0,0,1
562.16112,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161121,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161122,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161123,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161125,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161127,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161128,Escherichia coli,1,0,0,0,0,0,0,0,1
562.16113,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161131,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161132,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161134,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161135,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161137,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161138,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161139,Escherichia coli,1,0,0,0,0,0,0,0,1
562.16114,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161141,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161142,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161144,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161145,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161148,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161149,Escherichia coli,1,0,0,0,0,0,0,0,1
562.16115,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161153,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161154,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161155,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161157,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161158,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161159,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161162,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161165,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161166,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161167,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161168,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161169,Escherichia coli,1,0,0,0,0,0,0,0,1
562.16117,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161173,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161174,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161175,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161176,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161177,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161179,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161181,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161182,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161183,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161184,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161185,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161194,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161284,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161305,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161336,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161557,Escherichia coli,0,0,0,0,0,0,1,0,0
562.16156,Escherichia coli,0,0,0,0,0,0,1,0,0
562.161567,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161568,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161569,Escherichia coli,1,0,0,0,0,0,0,0,1
562.16157,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161571,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161572,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161573,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161574,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161575,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161576,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161577,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161578,Escherichia coli,1,0,0,0,0,0,0,0,1
562.161579,Escherichia coli,1,0,0,0,0,0,0,0,1
